title,overview,genres,poster_path,release_date,vote_average,vote_count,popularity,runtime,tagline
The Starfighters,"A young Air Force lieutenant falls in love with fighter planes while his father, a Congressman and war hero, yearns for him to fly heavy bombers.",[],/4tftTbbl4O4QvS3gXAF5YTeoNtK.jpg,1964-01-01,1.2,5.0,0.252602,78.0,The blazing adventure of the men and planes who rocket to the very edge of outer space!
"Bashu, the Little Stranger","During the Iran-Iraq War, Bashu, a young boy loses his house and all his family. Scared, he sneaks into a truck that is leaving the area. He gets off the truck in the Northern part of the country, where everything from landscape to language is different. He meets Naii, who is trying to raise her two young children on a farm, while her husband is away. Despite cultural differences, and the fact that they do not speak the same language, Bashu and Naii slowly form a strong bond Written by Sam Tabibnia","[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10769, 'name': 'Foreign'}]",/6yuGd778sTkgc94CvxDIh1W4TWf.jpg,1989-01-01,6.2,5.0,0.478812,120.0,
Let's Make Money,Let’s Make Money is an Austrian documentary by Erwin Wagenhofer released in the year 2008. It is about aspects of the development of the world wide financial system.,"[{'id': 99, 'name': 'Documentary'}]",/9UdFLgX4Mqx8NJtvjdUkOF5cuDe.jpg,2008-10-30,7.5,12.0,1.980374,110.0,
Witchhammer,"A ruthless inquisitor spins the superstitions of local peasants into religious heresy, finding cause to accuse dozens of innocent men and women of witchcraft. The inquisitor targets nobles and merchants, whose property and goods are then confiscated. After suffering an array of medieval tortures, most of the accused confess–only to be burned alive at the stake as helpless villagers watch. With its bold and striking cinematography, the film captures scenes of both daring nudity and brutal torture","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]",/pYQ0y7i99ser0DnI8ePCwWxMnUW.jpg,1970-01-23,7.3,12.0,0.716033,103.0,
First Comes Love,"With great wit and insight, New York City filmmaker Nina Davenport documents her quest to have a baby as a single mother over forty. Davenport's film taps into the zeitgeist topic of how the modern family is being re-imagined. (TIFF)","[{'id': 99, 'name': 'Documentary'}]",/djNNU2oZhlTNIyBsmcL4QLl4J9L.jpg,2013-05-13,6.0,1.0,0.11618,108.0,
Rafa,"Rafa is a 13 years old kid concerned with his mother, held in a police station for driving without a license.  The director shows a day in the life of a teenager who lives on a problematic area and discovers that her mother was arrested because of an automobile accident.","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",/4Zsf5XGN0cx8KgXSjNzjn7Q5kfX.jpg,2012-05-10,6.6,5.0,0.390674,25.0,
Giorgino,"October 1918: After returning to the civil life, the young Doctor Giorgino Volli searches for a group of children, which he had been the care-taker of before the first world war began. However, soon the searching becomes a part of hide-and-seek with death. Giorgio finds a village bordered with a treacherous marsh and rumours of wolves. There he also meets the mysterious Catherine....","[{'id': 18, 'name': 'Drama'}]",/oND4kLa3UcvVuhUq2c7524CopBK.jpg,1994-10-05,6.8,8.0,2.659592,177.0,
The All Together,No overview found.,"[{'id': 35, 'name': 'Comedy'}]",/xX1pEjEqjl3cToSc0fLaThDfDfM.jpg,2007-01-01,5.0,2.0,0.420003,84.0,
Andy Hardy's Double Life,"Andy (Mickey Rooney) is about to head off to college but he's got a few things to take care of before leaving. For starters, he must try and sell his junk car for $20 to pay for a bill and he must convince his father (Lewis Stone) not to go with him to college. Worst of all is that Polly (Ann Rutherford) wants to make up but her best friend (Ester Williams) decides to give Andy a test.","[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",/qKd3AFwFHPfkqeE3daEQOk3hcFa.jpg,1942-12-01,5.5,3.0,0.144944,92.0,IT'S A ROMANTIC BATTLE-ROYAL!
Phantom of the Megaplex,"A young man working at a cinema on a special premiere night, finds that the films being shown are full of strange and eerie occurrences.","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}]",/kSMFATcfTiD4v9gKd9rRztbgaGe.jpg,2000-11-10,5.7,20.0,1.602574,89.0,
The Redhead from Wyoming,"In Wyoming Territory, a range war is brewing between entrenched cattle barons and new settlers. Cattle king Reece Duncan is opposed by ambitious gambler Jim Averell...","[{'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",/jZCYHEVwjEb3kisFgQGvizijmg.jpg,1953-01-08,5.0,4.0,0.154625,77.0,Queen of An Outlaw's Lair!
Bloody Murder,"Julie McConnell is one of a dozen camp counselors working to re-open a summer camp when a series of murders and disappearances begin commited by a hockey masked killer who may be the urban legend killer Trevor Moorehouse. When Julie looks into the murders by herself, she finds that she may be the killer's next target when she gets too close to some dark secrets of the camp which may lead to the killer's identity.","[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",/tp1ihR7TFbwFObKIf2M3H1HOY6u.jpg,2000-09-12,3.6,6.0,0.238675,88.0,"Ready Or Not, Here He Comes!"
Miss You Can Do It,"Miss You Can Do It chronicles Abbey Curran, Miss Iowa USA 2008 and the first woman with a disability to compete at the Miss USA Pageant, and eight girls with various physical and intellectual disabilities as the girls participate in the Miss You Can Do It Pageant. Abbey founded the annual Miss You Can Do It Pageant in 2004 and girls and their families travel from all around the country to participate in this one night where their inner beauty and abilities reign.","[{'id': 99, 'name': 'Documentary'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",/tmbnoBjhDLH9HSHYcx9HKJqUiBD.jpg,2013-06-24,8.5,1.0,0.259069,75.0,Big Dreams.  Little Wishes.  Major Triumphs.
The Forsyte Saga,Adaptation from John Galsworthy's novels.,[],/eo0NCTULEuE8nGGsHg34UlRWcUO.jpg,1967-01-01,0.0,0.0,0.023148,0.0,
Jamie and Jessie Are Not Together,"Jamie is moving in two weeks from Chicago to New York hoping to become a Broadway actress. Her best friend Jessica is bummed because she's not-so-secretly in love with Jamie. As moving day gets closer, Jessica tries to make Jamie jealous by dating other girls. But Jessica's plan backfires, in a way she could never imagine. Set in working class Chicago and infused with musical dance numbers, ""Jamie and Jessie are Not Together"" is a love letter to those gray areas of love and lust and to the young romances we will never forget.","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/y6PwMlU1zuGixnloVWhUq2sxDZF.jpg,2011-06-18,4.6,4.0,0.527275,95.0,Got It Bad for the Wrong Girl?
Vassilisa the Beautiful,"Based on a Russian folk tale, Vasilisa Prekrasnaya (Vasilisa the Beautiful) is about a father whose three sons go out to finds themselves brides. Two of the boys come home with perfectly normal girls, but the youngest brother, Ivanushka, brings home a frog from the marshes. His father finds this most curious, but what he does not know was that the frog was actually a beautiful girl named Vasilisa who was cursed by a magical serpent whom she refused to marry. Now Ivanushka must overcome tremendous obstacles to restore Vasilisa to her true form and free her from the serpent's spell.","[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",/qXA5bCMEzY3s8zqZck4Flb76lUx.jpg,1940-05-13,6.0,1.0,0.099605,72.0,
Back Door to Hell,"During WWII, a three-man commando team places its trust in the hands of a band of Filipino resistors, as they try to knock out a Japenese communication center.","[{'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",/zAeF17bleL82eTbmXolsyTNVZc0.jpg,1964-12-19,6.0,2.0,0.252623,75.0,
Wartorn: 1861-2010,"With suicide rates among active military servicemen and veterans currently on the rise, the HBO special WARTORN 1861-2010 brings urgent attention to the invisible wounds of war. Drawing on personal stories of American soldiers whose lives and psyches were torn asunder by the horrors of battle and PTSD, the documentary chronicles the lingering effects of combat stress and post-traumatic stress on military personnel and their families throughout American history, from the Civil War through today's conflicts in Iraq and Afghanistan.","[{'id': 99, 'name': 'Documentary'}]",/iavoz5Shuna0ffJtXlBGF84IzyE.jpg,2010-11-11,5.5,3.0,0.581084,90.0,"In Every War, There Are Invisible Wounds"
When Nietzsche Wept,Viennese doctor Josef Bruer meets with philosopher Friedrich Nietzsche to help him deal with his despair.,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/cIZPNH56XMsUOvEsLBlKk50zozb.jpg,2007-08-02,6.1,11.0,1.063441,105.0,
Four Flies on Grey Velvet,"Roberto, a drummer in a rock band, keeps receiving weird phone calls and being followed by a mysterious man. One night he manages to catch up with his persecutor and tries to get him to talk but in the ensuing struggle he accidentally stabs him. He runs away, but he understands his troubles have just begun when the following day he receives an envelope with photos of him killing the man. Someone is killing all his friends and trying to frame him for the murders...","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",/zVbpO45ZOZp1HXR6tzVnPUkpZ9I.jpg,1971-12-17,6.2,49.0,2.873255,104.0,"When the flies start to crawl, so will your flesh..."
Looking for Hortense,A wife pressures her husband to solicit work papers from his civil servant father.,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",/hditWz2j4kQynHT0BnnHSNqrBw3.jpg,2012-09-05,5.2,12.0,0.742452,100.0,
A Ticklish Affair,"A young widow Amy Martin with three young boys is investigated by the Navy after one of her children inadvertently sends out a distress signal in Morse code by the blinds on his upstairs bedroom window. Commander Weedon and crew observe the signal from their ship and investigates. He falls for the young mother and proposes marriage. However, she is reluctant to have her family live out of a suitcase and initially declines. Gramps tries to bring her on board to sail the sea of love with the commander.","[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",/tRjPKWfJCkCXf8oLNhmKA8D2U8q.jpg,1963-08-18,10.0,1.0,0.096838,88.0,It's more fun than marriage.
Dolly and Her Lover,,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/iFxQ4Dr47MTFda2eWdGj9OmxtJL.jpg,1990-02-01,8.0,1.0,0.75899,101.0,
The Lost Future,"A group of post-apocalyptic survivors, struggle to survive in a world where jungles and forests and primeval wetlands and deserts have obliterated civilization. They staunchly face genetically mutating beasts and mysterious diseases in an attempt to re-establish the human race as masters of Earth.","[{'id': 12, 'name': 'Adventure'}]",/rwP3xGH78aaNbGVFisFxx4LLuay.jpg,2010-11-13,4.6,65.0,3.099622,90.0,Welcome to the apocalypse.
The Long Dark Hall,"A devoted family man tries to help a beautiful alcoholic showgirl with her life, and becomes the the only suspect when someone else murders her.","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",/1YI6KhoV9mqWMb5ksM46nKqjOK3.jpg,1951-02-06,6.0,1.0,0.106919,86.0,Two great Broadway stars at their greatest!
Maria Bamford: The Special Special Special!,"Welcome to the special special special comedy special.  It's very good.  I love comedy. And who do I want to make laugh more than Marilyn and Joel Bamford, my parents?  So, we've cut out the middle man of 200 strangers in a tv studio and gone right to the source.  With some paid audiences, the feigned enthusiasm can be a little uncomfortable to watch, but I genuinely rock the house.  My parents only wish they could be there with you when you watch this with your parents.","[{'id': 35, 'name': 'Comedy'}]",/x3oMuJQdkOMVzkS6FoJd6BDa1G7.jpg,2012-11-28,6.6,5.0,0.402536,50.0,"My brand new comedy special, in front of my two biggest fans—my parents."
The Kidnapping Of The President,"A South American quasi-revolutionary/guerilla/terrorist and a misled, admiring girl compatriot manage to kidnap the U.S. President during a diplomatic visit to Toronto. With a nondescript armored truck, crudely yet somehow elaborately rigged with high explosives (and the President trapped inside), the two terrorists keep the Secret Service at bay until in the end, Assanti is killed and Shatner has to find a way into the truck anyway.","[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",/wzfmo9rXVdHsoIGvlGPkefy07LH.jpg,1980-08-15,5.0,1.0,0.035914,114.0,
Zapped Again!,"A new kid moves into school, making enemies with the affluent societies and joining the beleaguered Science Club. But when an old potion is discovered to confer telekinetic power he gets the chance to get his own back, as well as having a bit of fun on the side.","[{'id': 35, 'name': 'Comedy'}]",/jjAR8ZLn6E83XmyXz3zCa2j0xeK.jpg,1990-04-14,5.2,5.0,0.828592,96.0,Emerson High has raised more than its academic standards.
Murder à la Mod,"Naive young lady Karen wants to help her struggling amateur filmmaker boyfriend Christopher raise enough money so he can divorce his wife. Meanwhile, jolly psycho prankster Otto stalks the building where Christopher is shooting a low-grade adult movie in order to keep himself afloat.","[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",/gEyWuNdXWRNFoUMsldhyyvsTUEc.jpg,1968-05-01,5.0,1.0,0.533862,80.0,A Lost Horror Film from Brian De Palma!
