title,overview,genres,poster_path,release_date,vote_average,vote_count,popularity,runtime,tagline
The White Sister,"Angela Chiaromonte (Lillian Gish) is the daughter of a wealthy Italian prince who is killed in a fall from his horse. Though Angela stands to inherit half of a large estate, her older half-sister burns the will and thus inherits everything herself, throwing Angela into poverty. Fortunately, Angela is engaged to marry dashing Captain Giovanni Severi (Ronald Colman) - but he soon is captured by Arabs while on an expedition to Africa. Believing him dead, Angela, dedicating her life to his memory, becomes a nun, unaware that her lover has escaped his captors and is returning to Italy! The dramatic climax takes place against a backdrop of the eruption of Mount Vesuvius.","[{'id': 18, 'name': 'Drama'}]",/n13a1bR4zYGRFhjYoiMvJBQV1VL.jpg,1923-09-05,7.8,3.0,0.158491,135.0,
The Naughty Flirt,"Coquettish socialite Kay Elliott has set her cap for Alan Ward, an associate in her father's law firm. But while pursuing Alan, she must fend off the advances of a greedy fortune-hunter, who is aided and abetted by his equally voracious sister.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/mwnDDAwo4KpPWvzHjA6p0XboKrv.jpg,1931-01-11,0.0,0.0,0.024511,56.0,
The Law and Jake Wade,"Jake Wade breaks Cling Hollister out of jail to pay off an old debt, though it's clear there is some pretty deep hostility between them. They part, and Jake returns to his small-town marshal's job and his fiancée only to find he has been tracked there by Hollister. It seems they were once in a gang together and Jake knows where the proceeds of a bank hold-up are hidden. Hollister and his sidekicks make off into the hills, taking along the trussed-up marshal and his kidnapped bride-to-be to force the lawman to show them where the loot is.","[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",/5JtfTseeXzlmIN2xBoqblKY3g8q.jpg,1958-06-06,6.1,10.0,5.106816,86.0,The girl is a captive hostage at the mercy of the West's most notorious bandit-killer.
Without Men,The women of a remote Latin American town are forced to pick up the pieces and remake their world when all the town's men are forcibly recruited by communist guerrillas.,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/tTDRgWNWNalqaOVd7ofDuch6TBN.jpg,2011-06-29,4.6,8.0,0.915353,83.0,
Two Times Lotte,"Two nine-year-old girls—rude Luise Palfy and respectful shy Lotte Körner—meet on a summer camp. Apart from their different hair-do, they look alike. They have never seen each other before, but soon find out that they are identical twins. It turns out that their parents divorced, each keeping one of the girls. They decide to trade places at the end of the summer. Lottie curls her hair, Lisa braids hers, and both go off to where they have never been before. The adventure begins.","[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",/p1oQI113iEvTOeb7EYFOvKjYTKB.jpg,1950-12-01,5.9,6.0,1.42614,105.0,
The Land Before Time VIII: The Big Freeze,"When the dinosaur families get trapped in a valley by an ice storm, one family of ""spike tail"" dinosaurs volunteers to leave since they consume more food than the others. Meanwhile, the young dinos and a new adult dinosaur named Mr. Thicknose, head out to bring back their friend Spike, who has left his friends to be with members of his own species.","[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",/sgRPCJfJyNkYqFNN3lRZW1Q1rVM.jpg,2001-12-04,5.7,41.0,4.050424,75.0,
War of the Colossal Beast,"Glenn Manning, ""The Amazing Colosasal Man,"" believed dead after falling from the Hoover Dam, reemerges in rural Mexico, brain damaged, disfigured, and very angry.","[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",/t8iRV68Fs8npp2i4NtACfM8eqhI.jpg,1958-06-04,4.6,9.0,0.217456,69.0,The towering terror from hell!
Who's Minding the Store?,"Jerry Lewis plays Norman Phiffer, a proud man in a humble life, who doesn't know that his girlfriend, Barbara, is heir to the Tuttle Department Store dynasty. Mrs. Tuttle, Barbara's mother, is determined to split the two lovers, and hires Norman in an attempt to humiliate him enough that Barbara leaves him. Will she ruin their love, or will he ruin her store?","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/nBKfViWiApkrSGhRyjZc7YlRYVZ.jpg,1963-11-28,6.2,20.0,1.925571,90.0,Look who's minding the store...
The Six Million Dollar Man,"Colonel Steve Austin, astronaut and test pilot, is badly injured when he crashes while testing an experimental aircraft. A covert government agency (OSI) is willing to pay for special prosthetics to replace the eye, arm and both legs he lost in the crash. Highly advanced technology (Bionics) built into them will make him faster, stronger and better than normal. In return they want him to become a covert agent for the OSI. It will cost $6,000,000 to rebuild Steve Austin.","[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",/5f8YDBGDclYtIO0MfgzUS0xZdYi.jpg,1973-03-07,5.8,16.0,1.418486,90.0,
The Land Before Time X: The Great Longneck Migration,"A bedtime story leads Littlefoot and his grandparents on a journey to a new land, where Littlefoot discovers someone who vanished before he was born: his father! Now Littlefoot must decide between two worlds. Will he leave to be with his friends in the Great Valley, or stay behind and start a new life with his father?","[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",/mGNPlGgCg7BjA7ZYyu5AC05GhqE.jpg,2003-12-02,6.3,44.0,4.212417,84.0,
The Deadly Bees,"Trouble strikes when an exhausted pop singer, sent on a vacation to a farm, realizes that the farm's owner grows deadly bees.","[{'id': 27, 'name': 'Horror'}, {'id': 10769, 'name': 'Foreign'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",/ecGIP2ixcNSD4mJMcDRyUXb3Cbx.jpg,1966-12-23,5.0,6.0,0.688748,83.0,
They Came from Beyond Space,A group of scientists are possessed by a alien force when they investigate a meteor shower in a rural field.,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",/tl63OWA5lFneaGHgONli3VTdMS1.jpg,1967-05-01,6.0,9.0,1.27689,85.0,Conquerors from a Dying World Invade Earth!
"Mumsy, Nanny, Sonny & Girly","A wealthy, fatherless British clan kidnaps bums and hippies and forces them to participate in an elaborate role-playing game in which they are the perfect family; those who refuse or attempt escape are ritualistically murdered.","[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",/h1jWxqiJkhcn0TxyYd40MBjA2lJ.jpg,1970-02-12,5.9,9.0,0.90314,102.0,Everyone is dying to meet Girly
Tales That Witness Madness,"Dr Tremayne is an enigmatic Psychiatrist running an asylum housing four very special cases. Visited by colleague Nicholas, Tremayne explains his amazing and controversial theories as to why each of the four patients went mad...cue four distinct tales each with a different set of characters.","[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10769, 'name': 'Foreign'}]",/diYgXNM4IHwee20PWb7OwR9t7u0.jpg,1973-01-01,6.1,8.0,0.682072,90.0,
Craze,"Jack Palance stars as a demented art dealer &amp; antique-shop owner who performs nightly rituals in honor of the African god Chuku, whom he believes will reward him with unimaginable wealth and power if he merely offers up human sacrifice. His methods are fairly creative, ranging from impalement, slashing and burning, to scaring people to death with an ooga-booga fright mask. But it's all about to blow up in his face...","[{'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}]",/xZAdAg6Ts8z5Q7KlY5JikoInfg4.jpg,1974-05-15,5.8,6.0,0.344707,96.0,WHERE BLACK MAGIC EXPLODES INTO MURDER!
Dark Tower,"When a window-washer falls to his death from the side of a Barcelona high-rise office building (also killing a unsuspecting pedestrian), security consultant Dennis Randall is called in to investigate. Although he first believes the deaths to be accidental, he soon comes to realize that some strange force is at work inside the building. What could be causing these accidents? More importantly, is there any way it can be stopped?","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",/nJzZ0hGED79YFtDZXwEz230IsGL.jpg,1989-03-29,3.0,1.0,0.881779,91.0,In a city that never sleeps... this building is a nightmare.
Holy Water,"The village of Kilcoulins Leap was once a thriving spa town, and was home to a famous Holy Well, but now offers little by way of employment for its people, and its decline seems inexorable. When local Postie, Podger Byrnes, comes up with a plan to hijack a consignment of Viagra, and sell it on the open market in Amsterdam, his friends are desperate enough to try it. Not counting on the muscular response of Viagra's makers, the boys panic and hide the lorry load of Viagra down the town's Holy Well.","[{'id': 35, 'name': 'Comedy'}]",/fRedwjsYylIFtvOYFjggDxqwBys.jpg,2009-07-01,5.8,15.0,0.743612,93.0,Time for a stiff drink
Kissin' Cousins,"An Army officer returns to the Smoky Mountains tries to convince his kinfolk to allow the Army to build a missile site on their land. Once he gets there, he discovers he has a lookalike cousin.","[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",/xKALZ4dM6XhrPnPd9x6Eo66Oq9W.jpg,1964-03-06,5.4,9.0,2.377285,96.0,Elvis is back !
Student Services,"Laura is a 19-year-old university freshman who desperately wants to do well in school. She works a part-time job but cannot make ends meet. One evening in which she is short of funds, she answers a personal ad online by ""Joe,"" 57, who seeks a female student for ""tender moments."" The pay is 100 euros per hour. Laura pledges to do this just once, and three days later, she goes to a hotel room with Joe. And then her spiral begins.","[{'id': 18, 'name': 'Drama'}]",/ozKPo7l668X8yatgg4wIummpmQG.jpg,2010-01-18,4.4,50.0,3.732023,101.0,
JLA Adventures: Trapped in Time,"Get ready for a battle of the ages when the Justice League faces off against its archenemies, the Legion of Doom, in an all-new movie from DC Comics. A mysterious being known as the Time Trapper arises, and a sinister plan led by Lex Luthor sends the Legion of Doom back in time to eliminate Superman, Wonder Woman and Batman before they become super heroes. For Aquaman, Flash and Cyborg, along with teen super heroes Karate Kid and Dawnstar, the stakes have never been higher, the rescue mission never deadlier. So join the fight for the future as the Justice League confronts its ultimate challenge… the threat of having never existed!","[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",/qcl0cISu8K3yzLZVVZQREaHmCbK.jpg,2014-01-21,5.9,60.0,4.217098,52.0,"As the sands of time run, thy will shall be done."
Joy Ride 3,"Rusty Nail is back on the road again looking to punish injustice at every turn - and this time it's with a group of hotheaded street racers on their way to the Road Rally 1000. As they drive through a desolate shortcut on the way to the race, an encounter with Rusty turns sour and soon he is tracking, teasing and torturing them until the end of the road.","[{'id': 53, 'name': 'Thriller'}]",/qfZsy4gxrBDvIzoiT0HqFjQgobP.jpg,2014-06-03,4.5,53.0,2.681592,96.0,Rusty Returns...
Inside Out,"For the last thirteen years AJ (Triple H) has been behind bars, convicted of manslaughter for killing a man who intended to kill his best friend, Jack (Michael Rapaport). Now released, AJ wants nothing more than to start a small business and live a crime-free life. Unfortunately, within hours of leaving prison, his oldest and best friend, Jack (Michael Rapaport) involves AJ in an accidental shooting in which a man is killed, forcing Jack to skip town.","[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",/6ZFfkFqGAaBGZAq7HkpRZcOJom.jpg,2011-09-27,4.5,14.0,2.257677,93.0,
The Karate Dog,"When LAPD computer expert Peter Fowler investigates the killing of an old man in Chinatown, he finds the only witness is his dog, Cho Cho. But Fowler soon discovers Cho Cho is the only dog in the world who can speak to humans... not only that, Cho Cho is an expert in martial arts. When they join forces to track down the mastermind behind the death of Cho Cho's master, it leads these unusual partners into uncovering a dangerous conspiracy which puts both of their lives in danger.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10751, 'name': 'Family'}]",/gCv5XnmPM6vNyCBrc8lx5VN9qVZ.jpg,2004-05-05,3.5,10.0,0.742452,84.0,A new breed of action hero
Since You've Been Gone,"The story of a 10th anniversary High School reunion, told through the eyes of a doctor who was humiliated on graduation day by being badly beaten up by a fellow graduate.","[{'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/3lCCoDRcQwl2CflxVSkiAwONq0G.jpg,1998-06-06,4.0,10.0,0.75038,96.0,
Peter and Vandy,Flashbacks and flash-forwards illustrate the rise and fall of a love affair between two New Yorkers.,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/wSHkhGDDxq2hTVg9w4enSX5yben.jpg,2009-01-01,6.5,8.0,0.892007,78.0,A love story in disorder.
Hercules and the Amazon Women,"Hercules and Iolaus take time out from Iolaus' wedding preparations, to help a distant village under attack from ""monsters"". When they reach their destination, they find the monsters are in fact Amazonian women who are controlled by Hera. ""Hercules and the Amazon Women"" is the first movie-length pilot episode of the television series ""Hercules: The Legendary Journeys"".","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10770, 'name': 'TV Movie'}]",/tv7iGDb43jEzLb17KSWBvAgxUkr.jpg,1994-04-24,5.2,23.0,1.703566,91.0,Treat them nice or they will become amazon women.
Howling VI: The Freaks,A villainous carnival owner traps a young werewolf to include in his growing menagerie of inhuman exhibits,"[{'id': 27, 'name': 'Horror'}]",/4sBenbTZqKimXzdd8xHCBnmTOf.jpg,1991-01-01,4.2,19.0,2.61499,102.0,
The Comedians,"Set in the Haiti of ""Papa Doc"" Duvalier, The Comedians tells the story of a sardonic white hotel owner and his encroaching fatalism as he watches Haiti sink into barbarism. Complications include a friendship with a rebel leader, politically ""charged"" hotel guests, an affair with the wife of a European ambassador, and the manipulations of a conniving British arms dealer.","[{'id': 18, 'name': 'Drama'}]",/ozOzkzkmGqvcwyqFU7FE7N5nKEy.jpg,1967-10-31,5.8,9.0,2.86317,152.0,"They lie, they cheat, they destroy… they even try to love"
